Title,Pembimbing,Keywords,NIM
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221082
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221082
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221082
Model Klasifikasi Kesesuaian Lahan Bawang Putih Menggunakan Interpolasi Spasial dan Algoritme Pohon Keputusan,"Dr. Eng. Annisa, S.Kom, M.Kom","c, meningkatkan, pohon keputusan, model pohon keputusan",G6401221082
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221083
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221083
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221083
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221083
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221083
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221084
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221084
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221084
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221084
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221084
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221086
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221086
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221086
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221086
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221086
Penerapan Metode Wilson pada Prototipe Online Marketplace Kado,"Firman Ardiansyah, S.Kom., M.Si.",,G6401221089
Sistem Penunjang Keputusan Cerdas Pengembangan Bioenergi Kelapa Sawit Berkelanjutan di Indonesia.,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom",,G6401221089
Perancangan Interaksi Manusia - Tanaman sebagai Edukasi Perawatan Tanaman,"Auzi Asfarian, S.Komp., M.Kom.",,G6401221089
Analisis Potensi  Ekstrak Adenostemma lavenia dan Ageratum conyzoides sebagai Inhibitor Interleukin-6,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT",,G6401221089
Perancangan Mobile user Experience Aplikasi Blood Donation Untuk Palang Merah Indonesia Kota Bogor,"Irman Hermadi, S.Kom, MS, P.hD",,G6401221089
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221090
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221090
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221090
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221090
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221090
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221092
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221092
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221092
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221092
Pengembangan Modul Simulasi Online Lintasan Kabut Asap Karhutla dengan HYSPLIT,"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","functions, web application, fungsi, aplikasi web",G6401221092
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221094
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221094
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221094
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221094
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221094
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221096
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221096
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221096
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221096
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221096
Prediksi Kandidat Senyawa Herbal Sebagai Anti Inflamasi  COVID-19 Menggunakan Metode BLM-NII pada Jejaring Bipartite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","proses pengembangan, proses",G6401221097
Pengembangan dan Optimasi Pangkalan data NoSql pada Sistem Patriot Pangan,"Dr. Yani Nurhadryani, S.Si, MT","nosql, scrum, meningkatkan, proses, arsitektur sistem",G6401221097
Sistem Manajemen Basis Data Patroli Pencegahan Karhutla Wilayah Sumatra,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","economics, mobile web, prototyping, sistem akuisisi, komunikasi, ilmu komputer, visualisasi data, manajemen basis data, proses pengembangan, sistem informasi, proses, model relasional, sistem arsitektur, visualisasi",G6401221097
Pengembangan Sistem Informasi Manajemen Stok Produk di Pusat Kajian Hortikultura Tropika IPB,"Auriza Rahmad Akbar, S.Komp., M.Kom.","proses bisnis, sistem informasi, proses",G6401221097
Pengembangan Sistem Rantai Pasok Buah Mangga Berbasis Multi-channel Blockchain Pada Sisi Back end Menggunakan Metode Prototyping.,"Irman Hermadi, S.Kom, MS, P.hD","blockchain, prototyping, fungsi, dalam proses, proses",G6401221097
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221098
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221098
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221098
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221098
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221098
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221099
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221099
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221099
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221099
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221099
Prediksi Kandidat Senyawa Herbal Sebagai Anti Inflamasi  COVID-19 Menggunakan Metode BLM-NII pada Jejaring Bipartite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","proses pengembangan, proses",G6401221101
Pengembangan dan Optimasi Pangkalan data NoSql pada Sistem Patriot Pangan,"Dr. Yani Nurhadryani, S.Si, MT","nosql, scrum, meningkatkan, proses, arsitektur sistem",G6401221101
Sistem Manajemen Basis Data Patroli Pencegahan Karhutla Wilayah Sumatra,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","economics, mobile web, prototyping, sistem akuisisi, komunikasi, ilmu komputer, visualisasi data, manajemen basis data, proses pengembangan, sistem informasi, proses, model relasional, sistem arsitektur, visualisasi",G6401221101
Pengembangan Sistem Informasi Manajemen Stok Produk di Pusat Kajian Hortikultura Tropika IPB,"Auriza Rahmad Akbar, S.Komp., M.Kom.","proses bisnis, sistem informasi, proses",G6401221101
Pengembangan Sistem Rantai Pasok Buah Mangga Berbasis Multi-channel Blockchain Pada Sisi Back end Menggunakan Metode Prototyping.,"Irman Hermadi, S.Kom, MS, P.hD","blockchain, prototyping, fungsi, dalam proses, proses",G6401221101
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221102
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221102
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221102
Pemetaan Daerah Rawan kebakaran di Lahan Gambut Berdasarkan Pola Sekuens Titik Panas di Kabupaten Pulang Pisau Kalimantan Tengah,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom","cma, data mining, antara, keanekaragaman, ekonomi, fungsi, proses, menarik, validasi",G6401221102
Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB),"Muhammad Asyhar Agmalaro, S.Si., M.Kom.","prototyping, ilmu komputer, fungsi",G6401221102
Penerapan Metode Wilson pada Prototipe Online Marketplace Kado,"Firman Ardiansyah, S.Kom., M.Si.",,G6401221104
Sistem Penunjang Keputusan Cerdas Pengembangan Bioenergi Kelapa Sawit Berkelanjutan di Indonesia.,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom",,G6401221104
Perancangan Interaksi Manusia - Tanaman sebagai Edukasi Perawatan Tanaman,"Auzi Asfarian, S.Komp., M.Kom.",,G6401221104
Analisis Potensi  Ekstrak Adenostemma lavenia dan Ageratum conyzoides sebagai Inhibitor Interleukin-6,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT",,G6401221104
Perancangan Mobile user Experience Aplikasi Blood Donation Untuk Palang Merah Indonesia Kota Bogor,"Irman Hermadi, S.Kom, MS, P.hD",,G6401221104
Penerapan Metode Wilson pada Prototipe Online Marketplace Kado,"Firman Ardiansyah, S.Kom., M.Si.",,G6401221105
Sistem Penunjang Keputusan Cerdas Pengembangan Bioenergi Kelapa Sawit Berkelanjutan di Indonesia.,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom",,G6401221105
Perancangan Interaksi Manusia - Tanaman sebagai Edukasi Perawatan Tanaman,"Auzi Asfarian, S.Komp., M.Kom.",,G6401221105
Analisis Potensi  Ekstrak Adenostemma lavenia dan Ageratum conyzoides sebagai Inhibitor Interleukin-6,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT",,G6401221105
Perancangan Mobile user Experience Aplikasi Blood Donation Untuk Palang Merah Indonesia Kota Bogor,"Irman Hermadi, S.Kom, MS, P.hD",,G6401221105
Penerapan Metode Wilson pada Prototipe Online Marketplace Kado,"Firman Ardiansyah, S.Kom., M.Si.",,G6401221110
Sistem Penunjang Keputusan Cerdas Pengembangan Bioenergi Kelapa Sawit Berkelanjutan di Indonesia.,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom",,G6401221110
Perancangan Interaksi Manusia - Tanaman sebagai Edukasi Perawatan Tanaman,"Auzi Asfarian, S.Komp., M.Kom.",,G6401221110
Analisis Potensi  Ekstrak Adenostemma lavenia dan Ageratum conyzoides sebagai Inhibitor Interleukin-6,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT",,G6401221110
Perancangan Mobile user Experience Aplikasi Blood Donation Untuk Palang Merah Indonesia Kota Bogor,"Irman Hermadi, S.Kom, MS, P.hD",,G6401221110
Penerapan Metode Wilson pada Prototipe Online Marketplace Kado,"Firman Ardiansyah, S.Kom., M.Si.",,G6401221112
Sistem Penunjang Keputusan Cerdas Pengembangan Bioenergi Kelapa Sawit Berkelanjutan di Indonesia.,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom",,G6401221112
Perancangan Interaksi Manusia - Tanaman sebagai Edukasi Perawatan Tanaman,"Auzi Asfarian, S.Komp., M.Kom.",,G6401221112
Analisis Potensi  Ekstrak Adenostemma lavenia dan Ageratum conyzoides sebagai Inhibitor Interleukin-6,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT",,G6401221112
Perancangan Mobile user Experience Aplikasi Blood Donation Untuk Palang Merah Indonesia Kota Bogor,"Irman Hermadi, S.Kom, MS, P.hD",,G6401221112
Penerapan Metode Wilson pada Prototipe Online Marketplace Kado,"Firman Ardiansyah, S.Kom., M.Si.",,G6401221113
Sistem Penunjang Keputusan Cerdas Pengembangan Bioenergi Kelapa Sawit Berkelanjutan di Indonesia.,"Prof. Dr. Imas Sukaesih Sitanggang, S.Si, M.Kom",,G6401221113
Perancangan Interaksi Manusia - Tanaman sebagai Edukasi Perawatan Tanaman,"Auzi Asfarian, S.Komp., M.Kom.",,G6401221113
Analisis Potensi  Ekstrak Adenostemma lavenia dan Ageratum conyzoides sebagai Inhibitor Interleukin-6,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT",,G6401221113
Perancangan Mobile user Experience Aplikasi Blood Donation Untuk Palang Merah Indonesia Kota Bogor,"Irman Hermadi, S.Kom, MS, P.hD",,G6401221113
Clustering Interaksi antar Protein dan Fungsi Molekuler Menggunakan Graf Fuzzy K-partite,"Prof. Dr. Eng. Wisnu Ananta Kusuma, ST, MT","clustering, database, meningkatkan, pembentukan sel, hasil pengelompokan, pengumpulan data, fungsi, proses, proses penemuan",G6401221114
Perancangan dan Implementasi Modul Frontend Sistem Alumni Peduli Berbasis Web Menggunakan Pendekatan UX,"Dr. Yani Nurhadryani, S.Si, MT","meningkatkan, fungsi, kejelasan, proses",G6401221114
Pengembangan Business Trip Management Sytem Menggunakan Workflow Engine (Studi Kasus PT AMN Indonesia).,"Irman Hermadi, S.Kom, MS, P.hD","engine, prototyping, fungsi, teknologi informasi",G6401221114
